"year","tag","num_questions","year_total"
2008,"castor",4,168541
2008,"friend",11,168541
2008,"mesh",4,168541
2008,"lazy-registration",1,168541
2008,"terminology",55,168541
2008,"positioning",15,168541
2008,"activestate",4,168541
2008,"xcopy",6,168541
2008,"eigenvalue",1,168541
2008,"utf-8",94,168541
2008,"mfc-feature-pack",13,168541
2008,"offline",16,168541
2008,"find",16,168541
2008,"open-source",192,168541
2008,"buffer-overflow",7,168541
2008,"autotools",12,168541
2008,"lossy-compression",1,168541
2008,"rman",2,168541
2008,"lds",1,168541
2008,"esri",7,168541
2008,"lighttpd",23,168541
2008,"winhttp",4,168541
2008,"implicit",7,168541
2008,"uidl",1,168541
2008,"fogbugz",26,168541
2008,"outlook",126,168541
2008,"flush",10,168541
2008,"machine-learning",9,168541
2008,"relocation",1,168541
2008,"firebird",22,168541
2008,"jdbc",112,168541
2008,"clojure",24,168541
2008,"code-access-security",5,168541
2008,"jslint",6,168541
2008,"curl",43,168541
2008,"m4a",3,168541
2008,"effects",6,168541
2008,"sass",2,168541
2008,"screenshot",13,168541
2008,"ldf",2,168541
2008,"ntvdm.exe",2,168541
2008,"key",25,168541
2008,"tarfile",1,168541
2008,"processor",6,168541
2008,"itext",7,168541
2008,"windows-explorer",8,168541
2008,"impersonation",17,168541
2008,"json-serialization",1,168541
2008,"apple-ii",1,168541
2008,"heap",21,168541
2008,"adobe",33,168541
2008,"stream",56,168541
2008,"tdd",161,168541
2008,"jquery-selectors",16,168541
2008,"netbeans",84,168541
2008,"workitem",3,168541
2008,"cfc",7,168541
2008,"ontology",6,168541
2008,"log4r",1,168541
2008,"spcontext",1,168541
2008,"jboss-eap-4.3.x",1,168541
2008,"actionlistener",4,168541
2008,"subtext",3,168541
2008,"xmlblaster",1,168541
2008,"knapsack-problem",2,168541
2008,"reflection.emit",8,168541
2008,"roaming",1,168541
2008,"soap-client",5,168541
2008,"session-state",21,168541
2008,"saml",5,168541
2008,"key-value-store",2,168541
2008,"big-o",23,168541
2008,"frequency",5,168541
2008,"reflow",1,168541
2008,"rel",2,168541
2008,"propertyeditor",1,168541
2008,"wxhttp",1,168541
2008,"undefined",7,168541
2008,"defaultmodelbinder",1,168541
2008,"modx",1,168541
2008,"forward-declaration",4,168541
2008,"wicket",10,168541
2008,"easyphp",3,168541
2008,"response",9,168541
2008,"ns2",2,168541
2008,"thermal-printer",1,168541
2008,"serializable",1,168541
2008,"autoconf",5,168541
2008,"time-trial",1,168541
2008,"xui",1,168541
2008,"docking",8,168541
2008,"fuzzy-logic",1,168541
2008,"ghostscript",6,168541
2008,"loopback",2,168541
2008,"value-objects",1,168541
2008,"awtrobot",1,168541
2008,"delphi-2007",14,168541
2008,"http-referer",3,168541
2008,"expansion",2,168541
2008,"indexof",5,168541
2008,"hosts",3,168541
2008,"usb-flash-drive",1,168541
2008,"avaudiosession",1,168541
2008,"ui-automation",3,168541
2008,"ios-ui-automation",1,168541
2008,"greenspunning",1,168541
2008,"controllercontext",1,168541
2008,"xaudio2",2,168541
2008,"model-binders",1,168541
2008,"release-mode",2,168541
2008,"appfabric",3,168541
2008,"recursive-descent",1,168541
2008,"file-conversion",7,168541
2008,"beanshell",3,168541
2008,"p4merge",1,168541
2008,"luhn",1,168541
2008,"javascript-injection",1,168541
2008,"fft",6,168541
2008,"model",48,168541
2008,"xpath",98,168541
2008,"states",1,168541
2008,"code-golf",10,168541
2008,"ssas",24,168541
2008,"port",15,168541
2008,"stylesheet",14,168541
2008,"errno",3,168541
2008,"src",1,168541
2008,"assertions",5,168541
2008,"capistrano",22,168541
2008,"digital-certificate",8,168541
2008,"perforce",50,168541
2008,"code-editor",1,168541
2008,"google-chrome-devtools",1,168541
2008,"jeditorpane",5,168541
2008,"clr",79,168541
2008,"email-address",2,168541
2008,"macromedia",1,168541
2008,"multi-targeting",2,168541
2008,"config",13,168541
2008,"ajax.beginform",1,168541
2008,"entities",7,168541
2008,"case-insensitive",7,168541
2008,"mbeans",5,168541
2008,"awstats",1,168541
2008,"readonly",13,168541
2008,"dreamweaver",9,168541
2008,"language-interoperability",4,168541
2008,"animation",62,168541
2008,"cocoa-touch",378,168541
2008,"setup-project",12,168541
2008,"pdc",3,168541
2008,"dataview",10,168541
2008,"celementtree",2,168541
2008,"dataset-designer",2,168541
2008,"fractals",6,168541
2008,"ddl-trigger",1,168541
2008,"special-characters",7,168541
2008,"piracy",2,168541
2008,"xna",41,168541
2008,"nonclient",2,168541
2008,"google-calendar-api",6,168541
2008,"shell",253,168541
2008,"c-preprocessor",55,168541
2008,"plsql",88,168541
2008,"requirements",24,168541
2008,"sessiontracking",1,168541
2008,"repeat",4,168541
2008,"scanning",1,168541
2008,"onkeypress",2,168541
2008,"stdio",7,168541
2008,"illegalargumentexception",2,168541
2008,"rtti",10,168541
2008,"string-length",2,168541
2008,"endianness",12,168541
2008,"jtable",19,168541
2008,"comparison-operators",1,168541
2008,"ada",8,168541
2008,"load",15,168541
2008,"backupexec",1,168541
2008,"lucene",63,168541
2008,"hook",37,168541
2008,"wmp",6,168541
2008,"object-oriented-database",9,168541
2008,"software-distribution",15,168541
2008,"bll",3,168541
2008,"c",1154,168541
2008,"console-application",16,168541
2008,"dynamic-css",10,168541
2008,"language-construct",2,168541
2008,"virtualhost",6,168541
2008,"rtos",8,168541
2008,"syslog",8,168541
2008,"virtual",21,168541
2008,"wia",3,168541
2008,"coderush-xpress",2,168541
2008,"xmlhttprequest",32,168541
2008,"datamapper",8,168541
2008,"estimation",20,168541
2008,"workflow",80,168541
2008,"xml-serialization",68,168541
2008,"matlab-compiler",1,168541
2008,"dedicated-hosting",3,168541
2008,"delegates",73,168541
2008,"code-completion",4,168541
2008,"spam-prevention",15,168541
2008,"client-side-scripting",1,168541
2008,"unixodbc",1,168541
2008,"cairngorm",6,168541
2008,"lua",39,168541
2008,"multiway-tree",1,168541
2008,"windows-mobile",196,168541
2008,"eclipse-3.4",35,168541
2008,"labels",1,168541
2008,"entityset",1,168541
2008,"visio",26,168541
2008,"sql-server-profiler",15,168541
2008,"stateful",4,168541
2008,"etl",13,168541
2008,"location",10,168541
2008,"ribbon",13,168541
2008,"rvalue",2,168541
2008,"iui",1,168541
2008,"strdup",2,168541
2008,"cfml",7,168541
2008,"eclipseme",2,168541
2008,"getopt-long",2,168541
2008,"metrowerks",1,168541
2008,"ektron",2,168541
2008,"cruisecontrol.rb",2,168541
2008,"lifecycle",8,168541
2008,"python-module",3,168541
2008,"first-chance-exception",1,168541
2008,"exslt",2,168541
2008,"no-framework",2,168541
2008,"os.system",1,168541
2008,"reconnect",1,168541
2008,"using-statement",7,168541
2008,"hdl",4,168541
2008,"multiple-views",1,168541
2008,"xor",8,168541
2008,"gmp",2,168541
2008,"rational-numbers",2,168541
2008,"gxt",1,168541
2008,"user-experience",16,168541
2008,"thin",1,168541
2008,"flv",18,168541
2008,"jgroups",2,168541
2008,"cpu-speed",1,168541
2008,"visual-studio-debugging",3,168541
2008,"documentviewer",4,168541
2008,"solr",15,168541
2008,"pattern-matching",10,168541
2008,"oracle-pro-c",4,168541
2008,"tablesorter",6,168541
2008,"request.querystring",1,168541
2008,"user-testing",1,168541
2008,"castle-dynamicproxy",1,168541
2008,"team-project",3,168541
2008,"iextenderprovider",2,168541
2008,"crosstab",2,168541
2008,"icomparable",5,168541
2008,"sparc",1,168541
2008,"dwm",1,168541
2008,"modalpopups",4,168541
2008,"deepzoom",1,168541
2008,"fullscreen",13,168541
2008,"kiosk",5,168541
2008,"xrange",2,168541
2008,"clipper",1,168541
2008,"git-history-graph",1,168541
2008,"hp-quality-center",2,168541
2008,"content-length",1,168541
2008,"explicit-interface",3,168541
2008,"memory-management",148,168541
2008,"executable",23,168541
2008,"integer",45,168541
2008,"build-script",2,168541
2008,"generator",19,168541
2008,"pipe",30,168541
2008,"javadoc",27,168541
2008,"where",10,168541
2008,"core-foundation",4,168541
2008,"dry",10,168541
2008,"bin-packing",2,168541
2008,"ora-00942",4,168541
2008,"many-to-many",19,168541
2008,"error-handling",117,168541
2008,"spring-security",6,168541
2008,"configuration-management",8,168541
2008,"securitymanager",3,168541
2008,"email-processing",1,168541
2008,"xaml",169,168541
2008,"inheritance",193,168541
2008,"duck-typing",8,168541
2008,"decompiling",19,168541
2008,"release-management",28,168541
2008,"type-safety",10,168541
2008,"code-contracts",2,168541
2008,"math",207,168541
2008,"case-tools",3,168541
2008,"error-log",2,168541
2008,"mtom",3,168541
2008,"wsgi",7,168541
2008,"entity-relationship",16,168541
2008,"chunking",2,168541
2008,"symbian",32,168541
2008,"midas-server",1,168541
2008,"gpu",10,168541
2008,"named-instance",1,168541
2008,"datagrid",61,168541
2008,"client-certificates",4,168541
2008,"mono",83,168541
2008,"sql-server-express",26,168541
2008,"strongname",9,168541
2008,"control-characters",2,168541
2008,"workflowservice",1,168541
2008,"thunderbird",6,168541
2008,"hex",40,168541
2008,"printdialog",5,168541
2008,"ibatis",10,168541
2008,"ngen",4,168541
2008,"application-settings",4,168541
2008,"xcode",90,168541
2008,"gmail",31,168541
2008,"series",1,168541
2008,"language-implementation",7,168541
2008,"sharing",4,168541
2008,"lotus-formula",2,168541
2008,"itemspaneltemplate",2,168541
2008,"excel-addins",2,168541
2008,"movie",2,168541
2008,"itunes",12,168541
2008,"configure",5,168541
2008,"intranet",6,168541
2008,"model-view-controller",191,168541
2008,"metadata",40,168541
2008,"web-config",67,168541
2008,"x86",56,168541
2008,"jfreereport",1,168541
2008,"jfilechooser",8,168541
2008,"visual-studio-2003",20,168541
2008,"legacy",32,168541
2008,"fixed-point",7,168541
2008,"method-chaining",3,168541
2008,"winsock",12,168541
2008,"sharepoint-api",4,168541
2008,"ssp",2,168541
2008,"windows-forms-designer",5,168541
2008,"server-side",15,168541
2008,"data-transfer",11,168541
2008,"saas",10,168541
2008,"autocad",2,168541
2008,"network-storage",1,168541
2008,"gsp",2,168541
2008,"captcha",15,168541
2008,"bandwidth",15,168541
2008,"svn-administraton",3,168541
2008,"self-extracting",2,168541
2008,"raise",1,168541
2008,"degrafa",4,168541
2008,"vtl",1,168541
2008,"mod-dav-svn",2,168541
2008,"vim",171,168541
2008,"applicationreference",1,168541
2008,"domain-mask",1,168541
2008,"system-administration",16,168541
2008,"activereports",5,168541
2008,"flexible-array-member",2,168541
2008,"query-analyzer",4,168541
2008,"diskspace",8,168541
2008,"png",43,168541
2008,"ms-access-2007",15,168541
2008,"scrollbar",16,168541
2008,"race-condition",9,168541
2008,"on-disk",2,168541
2008,"collabnet",1,168541
2008,"photoshop",11,168541
2008,"ivy",3,168541
2008,"spaces",5,168541
2008,"instance",8,168541
2008,"editline",1,168541
2008,"xmlslurper",1,168541
2008,"directmusic",1,168541
2008,"heuristics",9,168541
2008,"amazon-ami",1,168541
2008,"readline",3,168541
2008,"information-theory",1,168541
2008,"mail-server",5,168541
2008,"shared",10,168541
2008,"ideserializationcallback",1,168541
2008,"jax-rpc",3,168541
2008,"visual-studio-2008-sp1",7,168541
2008,"while-loop",11,168541
2008,"imagemap",2,168541
2008,"asterisk",5,168541
2008,"firephp",1,168541
2008,"plink",3,168541
2008,"webchartcontrol",1,168541
2008,"multiple-languages",2,168541
2008,"ubuntu-8.04",1,168541
2008,"maze",4,168541
2008,"clustered-index",4,168541
2008,"mencoder",1,168541
2008,"weblogic",20,168541
2008,"hpricot",2,168541
2008,"exit-code",5,168541
2008,"plc",5,168541
2008,"pydev",7,168541
2008,"autonumber",4,168541
2008,"bar-chart",1,168541
2008,"isnull",1,168541
2008,"ejb-2.x",4,168541
2008,"uitextview",2,168541
2008,"message-pump",1,168541
2008,"units-of-measurement",7,168541
2008,"ppp",3,168541
2008,"signals-slots",4,168541
2008,"asqueryable",1,168541
2008,"xinclude",1,168541
2008,"cleartype",2,168541
2008,"xpsdocument",4,168541
2008,"operator-precedence",8,168541
2008,"edit-distance",2,168541
2008,"token",5,168541
2008,"mysql-error-1062",2,168541
2008,"neighbours",2,168541
2008,"preloader",2,168541
2008,"platform-detection",1,168541
2008,"jruby-java-interop",1,168541
2008,"sqldependency",1,168541
2008,"firmware",2,168541
2008,"maven-plugin",13,168541
2008,"visitors",2,168541
2008,"blogspot",2,168541
2008,"jena-rules",1,168541
2008,"frameset",4,168541
2008,"toad",10,168541
2008,"fwrite",2,168541
2008,"directoryservices",7,168541
2008,"chui",1,168541
2008,"xri",1,168541
2008,"bounds-checker",2,168541
2008,"p4win",1,168541
2008,"blame",1,168541
2008,"nsstring",3,168541
2008,"page-directives",1,168541
2008,"boost-parameter",1,168541
2008,"silverlightcontrols",1,168541
2008,"bpel",7,168541
2008,"mod-fcgid",2,168541
2008,"snk",2,168541
2008,"typeof",4,168541
2008,"mork",1,168541
2008,"ldap-query",1,168541
2008,"word-field",1,168541
2008,"sco-unix",1,168541
2008,"jtextpane",2,168541
2008,"bids",4,168541
2008,"line-breaks",11,168541
2008,"seam-carving",1,168541
2008,"sml",4,168541
2008,"sieve-of-eratosthenes",2,168541
2008,"gqlquery",1,168541
2008,"reverse-dns",5,168541
2008,"orthogonal",1,168541
2008,"cls-compliant",3,168541
2008,"dd",4,168541
2008,"lost-focus",1,168541
2008,"one-to-many",2,168541
2008,"data-manipulation",2,168541
2008,"wxglade",2,168541
2008,"create-guid",1,168541
2008,"having",4,168541
2008,"model-driven",5,168541
2008,"read-eval-print-loop",6,168541
2008,"mks-integrity",1,168541
2008,"comaddin",1,168541
2008,"apache-commons-vfs",1,168541
2008,"turing-complete",5,168541
2008,"face-recognition",2,168541
2008,"dabo",1,168541
2008,"system.net",4,168541
2008,"email-parsing",2,168541
2008,"jcombobox",5,168541
2008,"request-queueing",1,168541
2008,"publisher",3,168541
2008,"clipboardmanager",1,168541
2008,"spi",2,168541
2008,"left-join",9,168541
2008,"cross-join",4,168541
2008,"scapy",1,168541
2008,"platform-independent",2,168541
2008,"yguard",1,168541
2008,"global-assembly-cache",1,168541
2008,"pasteboard",1,168541
2008,"source-control-bindings",1,168541
2008,"eai",2,168541
2008,"outsystems",1,168541
2008,"rollingfileappender",1,168541
2008,"knockd",1,168541
2008,"rfc2898",1,168541
2008,"lighty",1,168541
2008,"shadow-copy",1,168541
2008,"rpm",4,168541
2008,"rack",3,168541
2008,"essbase",2,168541
2008,"visitor-statistic",1,168541
2008,"process.start",2,168541
2008,"user32",2,168541
2008,"realplayer",1,168541
2008,"helix-server",1,168541
2008,"windows-console",1,168541
2008,"custom-cursor",1,168541
2008,"entity-bean",2,168541
2008,"sdl-mixer",1,168541
2008,"pypubsub",1,168541
2008,"google-finance-api",1,168541
2008,"ejb-jar.xml",1,168541
2008,"traits",3,168541
2008,"wordbreaker",1,168541
2008,"web-development-server",1,168541
2008,"rcs",2,168541
2008,"bbedit",1,168541
2008,"mouselistener",1,168541
2008,"external-application",3,168541
2008,"cgal",2,168541
2008,"jai",1,168541
2008,"netnamedpipebinding",1,168541
2008,"clique",1,168541
2008,"shelve",1,168541
2008,"dnspython",1,168541
2008,"parallels",3,168541
2008,"visited",1,168541
2008,"hresult",1,168541
2008,"nmath",1,168541
2008,"ws-discovery",1,168541
2008,"for-xml",3,168541
2008,"qstring",1,168541
2008,"android-linearlayout",1,168541
2008,"purchase-order",1,168541
2008,"dataoutputstream",1,168541
2008,"rate-limiting",1,168541
2008,"connector",1,168541
2008,"statusstrip",1,168541
2008,"keynote",1,168541
2008,"uiscrollview",2,168541
2008,"ntpd",2,168541
2008,"next-generation-plugin",1,168541
2008,"xbuild",1,168541
2008,"xml-formatting",1,168541
2008,"javax.script",1,168541
2008,"last-occurrence",1,168541
2008,"acoustics",1,168541
2008,"mschart",1,168541
2008,"points",2,168541
2008,"color-picker",3,168541
2008,"monkey-testing",1,168541
2008,"prefix",2,168541
2008,"quest",1,168541
2008,"binsor",2,168541
2008,"margins",3,168541
2008,"openedge",2,168541
2008,"oncheckedchanged",1,168541
2008,"dirent.h",1,168541
2008,"master-theorem",1,168541
2008,"turbopower",1,168541
2008,"interface-segregation-principle",1,168541
2008,"lift",1,168541
2008,"farseer",1,168541
2008,"phishing",1,168541
2008,"cucumber",2,168541
2008,"qtreewidget",2,168541
2008,"event-loop",1,168541
2008,"singleton-methods",1,168541
2008,"sscli",1,168541
2008,"template-tal",1,168541
2008,"delimited",1,168541
2008,"varnish",1,168541
2008,"url-encoding",2,168541
2008,"wxhaskell",1,168541
2008,"sendkeys",1,168541
2008,"mailsettings",1,168541
2008,"side-effects",3,168541
2008,"j-security-check",1,168541
2008,"stingray",2,168541
2008,"system.type",2,168541
2008,"filewriter",1,168541
2008,"win32gui",1,168541
2008,"ignore",2,168541
2008,"istorage",2,168541
2008,"clsid",1,168541
2008,"classname",2,168541
2008,"prototype-pattern",2,168541
2008,"multi-project",2,168541
2008,"popularity",3,168541
2008,"ftps",5,168541
2008,"axes",1,168541
2008,"intersystems-cache",3,168541
2008,"decoder",3,168541
2008,"bulletedlist",1,168541
2008,"unchecked-conversion",1,168541
2008,"tail-recursion",4,168541
2008,"edge-side-includes",1,168541
2008,"provisioning",4,168541
2008,"dimensional-modeling",1,168541
2008,"dispatch-table",1,168541
2008,"itertools",1,168541
2008,"django-profiles",1,168541
2008,"post-commit",3,168541
2008,"processing",4,168541
2008,"thttpd",2,168541
2008,"jboss5.x",1,168541
2008,"double-checked-locking",4,168541
2008,"linker-errors",4,168541
2008,"denial-of-service",2,168541
2008,"against",1,168541
2008,"pastebin",1,168541
2008,"sendmessage",3,168541
2008,"rasterizing",1,168541
2008,"fast-esp",2,168541
2008,"jedi",1,168541
2008,"format-conversion",1,168541
2008,"poedit",1,168541
2008,"product-management",5,168541
2008,"time-travel",1,168541
2008,"libvirt",1,168541
2008,"jcc",2,168541
2008,"human-readable",2,168541
2008,"reload",2,168541
2008,"filterfunction",1,168541
2008,"silent-post",1,168541
2008,"max-allowed-packet",1,168541
2008,"locbaml",2,168541
2008,"dblink",4,168541
2008,"slice",3,168541
2008,"cardspace",4,168541
2008,"tablemodel",1,168541
2008,"exc-bad-access",1,168541
2008,"qobject",1,168541
2008,"tool-rec",1,168541
2008,"excel-web-query",1,168541
2008,"qabstractlistmodel",1,168541
2008,"arrows",1,168541
2008,"commonj",1,168541
2008,"zeus",1,168541
2008,"ellipsis",1,168541
2008,"member-hiding",1,168541
2008,"addeventlistener",2,168541
2008,"xpc-target",2,168541
2008,"roman-numerals",4,168541
2008,"vms",3,168541
2008,"nslayoutmanager",1,168541
2008,"vertices",1,168541
2008,"wxruby",1,168541
2008,"facebook-wall",1,168541
2008,"mainclass",1,168541
2008,"adm2",1,168541
2008,"jsr299",1,168541
2008,"sites",3,168541
2008,"laszlo",1,168541
2008,"opencalais",1,168541
2008,"insight",1,168541
2008,"phplist",1,168541
2008,"transcoding",2,168541
